,date,season,neutral,playoff,home_team,away_team,home_pre,away_pre,home_prob,away_prob,home_post,away_post,home_pitcher,away_pitcher,home_pitcher_rgs,away_pitcher_rgs,home_pitcher_rating,away_pitcher_rating,home_score,away_score
110043,5/25/1971,1971,0,s,SDP,HOU,1443.934,1504.457,0.448,0.552,1442.537,1505.854,kirbc101,billj101,45.076,50.099,12.389,-0.738,2,3
110048,5/25/1971,1971,0,s,LAD,SFG,1505.057,1544.305,0.478,0.522,1501.197,1548.165,singb101,marij101,51.597,55.303,11.008,4.116,1,9
110140,5/16/1971,1971,0,s,SFG,LAD,1547.835,1500.711,0.601,0.399,1544.878,1503.668,perrg101,ostec103,58.49,50.276,4.116,11.008,6,9
110148,5/15/1971,1971,0,s,SFG,LAD,1546.684,1501.862,0.598,0.402,1547.835,1500.711,marij101,singb101,55.584,50.986,4.116,11.008,1,0
110160,5/14/1971,1971,0,s,SFG,LAD,1544.598,1503.948,0.592,0.408,1546.684,1501.862,stons101,downa101,49.06,49.342,4.116,11.008,8,4
110175,5/12/1971,1971,0,s,SFG,CIN,1542.232,1502.804,0.59,0.41,1544.598,1500.439,bryar101,gulld101,49.272,47.703,4.116,6.625,7,2
110176,5/12/1971,1971,0,s,SDP,PIT,1444.449,1540.072,0.398,0.602,1446.475,1538.046,robed101,walkl101,49.028,54.907,12.389,6.884,2,1
110181,5/12/1971,1971,0,s,LAD,ATL,1501.274,1484.092,0.559,0.441,1503.948,1481.418,suttd001,stong102,47.396,49.707,11.008,9.185,5,0
110186,5/11/1971,1971,0,s,SFG,CIN,1539.814,1505.222,0.584,0.416,1542.232,1502.804,perrg101,merrj102,57.706,46.088,4.116,6.625,6,1
110187,5/11/1971,1971,0,s,SDP,PIT,1447.078,1537.442,0.406,0.594,1444.449,1540.072,coomd101,ellid101,45.258,55.26,12.389,6.884,4,10
110191,5/11/1971,1971,0,s,LAD,ATL,1498.538,1486.828,0.551,0.449,1501.274,1484.092,ostec103,nashj101,49.13,46.696,11.008,9.185,6,1
110196,5/10/1971,1971,0,s,SFG,CIN,1538.595,1506.441,0.58,0.42,1539.814,1505.222,marij101,simpw101,54.742,49.226,4.116,6.625,3,2
110201,5/9/1971,1971,0,s,SFG,ATL,1540.564,1484.858,0.613,0.387,1538.595,1486.828,rober101,niekp001,42.15,49.648,4.116,9.185,5,6
110203,5/9/1971,1971,0,s,SFG,ATL,1538.855,1486.567,0.608,0.392,1540.564,1484.858,stons101,jarvp101,48.327,49.753,4.116,9.185,5,2
110206,5/9/1971,1971,0,s,SDP,CIN,1443.474,1510.046,0.439,0.561,1447.078,1506.441,kirbc101,mcglj101,44.81,47.053,12.389,6.625,7,2
110211,5/9/1971,1971,0,s,LAD,PIT,1501.903,1534.077,0.488,0.512,1498.538,1537.442,vancs101,blass101,46.848,49.768,11.008,6.884,5,11
110215,5/8/1971,1971,0,s,SDP,CIN,1445.558,1507.962,0.445,0.555,1443.474,1510.046,phoet101,nolag101,47.293,53.523,12.389,6.625,4,7
110216,5/8/1971,1971,0,s,SDP,CIN,1440.078,1513.442,0.429,0.571,1445.558,1507.962,arlis101,gulld101,43.535,49.016,12.389,6.625,10,0
110218,5/8/1971,1971,0,s,SFG,ATL,1541.909,1483.513,0.616,0.384,1538.855,1486.567,bryar101,reedr001,49.231,49.358,4.116,9.185,2,5
110221,5/8/1971,1971,0,s,LAD,PIT,1503.923,1532.058,0.494,0.506,1501.903,1534.077,downa101,briln101,50.081,43.739,11.008,6.884,3,5
110226,5/7/1971,1971,0,s,SFG,ATL,1540.82,1484.603,0.613,0.387,1541.909,1483.513,perrg101,stong102,57.419,49.315,4.116,9.185,4,3
110231,5/7/1971,1971,0,s,LAD,PIT,1505.547,1530.433,0.499,0.501,1503.923,1532.058,suttd001,johnb103,47.165,56.668,11.008,6.884,2,3
110239,5/6/1971,1971,0,s,LAD,CIN,1503.212,1515.778,0.516,0.484,1505.547,1513.442,ostec103,merrj102,49.012,47.141,11.008,6.625,5,2
110241,5/5/1971,1971,0,s,SDP,ATL,1441.987,1482.694,0.476,0.524,1440.078,1484.603,kirbc101,nashj101,44.832,46.75,12.389,9.185,1,3
110242,5/5/1971,1971,0,s,SDP,ATL,1438.978,1485.703,0.467,0.533,1441.987,1482.694,robed101,niekp001,48.344,49.833,12.389,9.185,5,1
110244,5/5/1971,1971,0,s,SFG,PIT,1539.467,1531.786,0.545,0.455,1540.82,1530.433,marij101,walkl101,54.02,54.97,4.116,6.884,2,1
110249,5/5/1971,1971,0,s,LAD,CIN,1506.185,1512.805,0.525,0.475,1503.212,1515.778,singb101,simpw101,52.532,50.058,11.008,6.625,4,8
110252,5/4/1971,1971,0,s,SFG,PIT,1544.076,1527.177,0.559,0.441,1539.467,1531.786,stons101,blass101,48.216,49.72,4.116,6.884,2,10
110253,5/4/1971,1971,0,s,SDP,ATL,1437.216,1487.464,0.462,0.538,1438.978,1485.703,phoet101,jarvp101,47.308,50.557,12.389,9.185,3,2
110258,5/4/1971,1971,0,s,LAD,CIN,1504.234,1514.755,0.519,0.481,1506.185,1512.805,downa101,mcglj101,48.751,46.477,11.008,6.625,2,0
110382,4/21/1971,1971,0,s,SFG,STL,1537.999,1507.986,0.577,0.423,1535.659,1510.326,perrg101,gibsb101,58.746,64.227,4.116,7.108,3,5
110383,4/21/1971,1971,0,s,SDP,LAD,1446.448,1500.997,0.456,0.544,1442.825,1504.619,coomd101,singb101,46.771,53.159,12.389,11.008,2,10
110391,4/20/1971,1971,0,s,SFG,STL,1539.845,1506.14,0.582,0.418,1537.999,1507.986,marij101,clevr101,55.159,45.126,4.116,7.108,1,2
110392,4/20/1971,1971,0,s,SDP,LAD,1448.973,1498.471,0.463,0.537,1446.448,1500.997,arlis101,downa101,45.467,47.366,12.389,11.008,2,6
110402,4/19/1971,1971,0,s,SFG,STL,1538.271,1507.714,0.578,0.422,1539.845,1506.14,rebef101,reusj001,45.043,49.298,4.116,7.108,4,2
110403,4/19/1971,1971,0,s,SDP,LAD,1450.451,1496.993,0.468,0.532,1448.973,1498.471,robed101,suttd001,47.895,47.318,12.389,11.008,2,3
110407,4/18/1971,1971,0,s,SFG,CHC,1535.262,1506.723,0.575,0.425,1538.271,1503.714,rober101,bonhb101,41.137,47.4,4.116,8.192,8,1
110413,4/18/1971,1971,0,s,SFG,CHC,1533.015,1508.97,0.569,0.431,1535.262,1506.723,stons101,pappm101,46.523,51.776,4.116,8.192,5,1
110418,4/18/1971,1971,0,s,SDP,STL,1452.266,1505.9,0.457,0.543,1450.451,1507.714,kirbc101,torrm001,44.801,44.725,12.389,7.108,2,4
110421,4/18/1971,1971,0,s,LAD,HOU,1499.151,1508.61,0.521,0.479,1496.993,1510.768,ostec103,billj101,49.03,49.038,11.008,-0.738,6,8
110425,4/17/1971,1971,0,s,SFG,CHC,1531.373,1510.612,0.564,0.436,1533.015,1508.97,perrg101,holtk101,58.798,52.276,4.116,8.192,5,3
110426,4/17/1971,1971,0,s,SDP,STL,1454.801,1503.365,0.465,0.535,1452.266,1505.9,phoet101,carls001,48.106,51.192,12.389,7.108,0,4
110431,4/17/1971,1971,0,s,LAD,HOU,1501.341,1506.42,0.527,0.473,1499.151,1508.61,singb101,blasw101,53.793,45.42,11.008,-0.738,3,5
110436,4/16/1971,1971,0,s,SFG,CHC,1527.64,1514.345,0.553,0.447,1531.373,1510.612,marij101,jenkf101,53.584,63.584,4.116,8.192,9,0
110437,4/16/1971,1971,0,s,SDP,STL,1458.027,1500.138,0.474,0.526,1454.801,1503.365,coomd101,gibsb101,48.472,63.843,12.389,7.108,1,7
110441,4/16/1971,1971,0,s,LAD,HOU,1499.804,1507.957,0.523,0.477,1501.341,1506.42,vancs101,wilsd102,47.899,48.001,11.008,-0.738,6,5
110445,4/15/1971,1971,0,s,SFG,HOU,1526.339,1509.258,0.559,0.441,1527.64,1507.957,rebef101,dierl101,44.5,53.655,4.116,-0.738,4,3
110446,4/15/1971,1971,0,s,SDP,CHC,1459.465,1512.907,0.458,0.542,1458.027,1514.345,arlis101,handb101,46.19,47.691,12.389,8.192,3,4
110449,4/15/1971,1971,0,s,LAD,STL,1498.296,1501.647,0.53,0.47,1499.804,1500.138,downa101,clevr101,46.95,44.351,11.008,7.108,2,1
110454,4/14/1971,1971,0,s,SFG,HOU,1525.023,1510.574,0.555,0.445,1526.339,1509.258,stons101,grift101,46.19,42.162,4.116,-0.738,2,1
110458,4/14/1971,1971,0,s,LAD,STL,1502.117,1497.826,0.541,0.459,1498.296,1501.647,ostec103,reusj001,49.337,48.791,11.008,7.108,1,7
110469,4/13/1971,1971,0,s,LAD,CHC,1503.844,1511.179,0.524,0.476,1502.117,1512.907,singb101,pappm101,53.516,51.553,11.008,8.192,2,3
110475,4/12/1971,1971,0,s,SFG,SDP,1522.892,1461.596,0.62,0.38,1525.023,1459.465,perrg101,kirbc101,57.249,46.04,4.116,12.389,5,0
110478,4/12/1971,1971,0,s,LAD,CHC,1502.294,1512.729,0.52,0.48,1503.844,1511.179,vancs101,holtk101,47.466,53.112,11.008,8.192,4,3
110492,4/11/1971,1971,0,s,LAD,SDP,1504.863,1459.027,0.599,0.401,1502.294,1461.596,suttd001,phoet101,48.943,48.916,11.008,12.389,7,9
110503,4/10/1971,1971,0,s,LAD,SDP,1501.951,1461.939,0.591,0.409,1504.863,1459.027,ostec103,robed101,48.904,49.045,11.008,12.389,9,2
110511,4/9/1971,1971,0,s,LAD,SDP,1505.005,1458.885,0.6,0.4,1501.951,1461.939,singb101,coomd101,55.611,48.628,11.008,12.389,3,6
110516,4/8/1971,1971,0,s,SDP,SFG,1457.041,1521.507,0.442,0.558,1458.885,1519.663,arlis101,stons101,46.029,47.4,12.389,4.116,7,6
110524,4/7/1971,1971,0,s,SDP,SFG,1459.465,1519.083,0.449,0.551,1457.041,1521.507,kirbc101,perrg101,46.8,57.513,12.389,4.116,3,7
110531,4/6/1971,1971,0,s,SDP,SFG,1461.938,1516.61,0.456,0.544,1459.465,1519.083,phoet101,marij101,48.934,52.274,12.389,4.116,0,4
110555,10/1/1970,1970,0,s,SDP,LAD,1442.459,1505.165,0.445,0.555,1440.408,1507.215,kirbc101,suttd001,47.443,48.694,12.389,11.008,4,7
110566,9/30/1970,1970,0,s,SDP,LAD,1440.653,1506.97,0.439,0.561,1442.459,1505.165,dobsp101,ostec103,49.432,47.23,12.389,11.008,2,1
110579,9/29/1970,1970,0,s,SDP,LAD,1443.626,1503.997,0.448,0.552,1440.653,1506.97,robed101,vancs101,49.91,47.447,12.389,11.008,2,8
110595,9/27/1970,1970,0,s,SFG,SDP,1529.081,1444.54,0.651,0.349,1529.996,1443.626,perrg101,coomd101,57.361,48.213,4.116,12.389,3,2
110607,9/26/1970,1970,0,s,SFG,SDP,1528.157,1445.464,0.649,0.351,1529.081,1444.54,marij101,kirbc101,52.915,47.414,4.116,12.389,7,6
110623,9/25/1970,1970,0,s,SFG,SDP,1531.437,1442.184,0.657,0.343,1528.157,1445.464,rebef101,dobsp101,45.96,49.987,4.116,12.389,4,7
110643,9/23/1970,1970,0,s,LAD,SFG,1506.684,1528.652,0.503,0.497,1503.9,1531.437,vancs101,perrg101,48.168,58.722,11.008,4.116,10,14
110656,9/22/1970,1970,0,s,LAD,SFG,1505.09,1530.246,0.498,0.502,1506.684,1528.652,fosta101,bryar101,43.122,47.611,11.008,4.116,1,0
110666,9/21/1970,1970,0,s,LAD,SFG,1508.93,1526.406,0.509,0.491,1505.09,1530.246,moelj101,marij101,44.886,51.845,11.008,4.116,0,7
110676,9/20/1970,1970,0,s,LAD,HOU,1507.545,1496.304,0.551,0.449,1508.93,1494.918,suttd001,dierl101,48.614,51.254,11.008,-0.738,7,6
110686,9/19/1970,1970,0,s,SDP,SFG,1438.868,1524.551,0.412,0.588,1437.013,1526.406,kirbc101,perrg101,46.505,57.384,12.389,4.116,0,3
110690,9/19/1970,1970,0,s,LAD,HOU,1506.143,1497.706,0.547,0.453,1507.545,1496.304,ostec103,wilsd102,46.826,47.079,11.008,-0.738,6,5
110698,9/18/1970,1970,0,s,SDP,SFG,1440.101,1523.318,0.416,0.584,1438.868,1524.551,coomd101,rebef101,47.527,44.652,12.389,4.116,2,3
110702,9/18/1970,1970,0,s,LAD,HOU,1504.725,1499.124,0.542,0.458,1506.143,1497.706,vancs101,billj101,47.696,46.647,11.008,-0.738,3,2
110708,9/17/1970,1970,0,s,SDP,SFG,1441.348,1522.071,0.419,0.581,1440.101,1523.318,dobsp101,rober101,50.16,40.998,12.389,4.116,3,4
110713,9/17/1970,1970,0,s,LAD,HOU,1508.244,1495.605,0.553,0.447,1504.725,1499.124,fosta101,forsk001,44.001,47.638,11.008,-0.738,5,10
110718,9/16/1970,1970,0,s,SFG,ATL,1524.902,1487.196,0.588,0.412,1522.071,1490.027,marij101,nashj101,53.133,48.423,4.116,9.185,7,10
110723,9/16/1970,1970,0,s,LAD,SDP,1512.001,1437.59,0.638,0.362,1508.244,1441.348,moelj101,robed101,45.466,46.648,11.008,12.389,0,4
110735,9/15/1970,1970,0,s,SFG,ATL,1521.708,1490.39,0.579,0.421,1524.902,1487.196,perrg101,reedr001,56.08,49.353,4.116,9.185,8,0
110737,9/15/1970,1970,0,s,LAD,SDP,1510.958,1438.634,0.635,0.365,1512.001,1437.59,suttd001,corkm101,48.815,44.601,11.008,12.389,5,4
110742,9/14/1970,1970,0,s,SFG,ATL,1520.149,1491.949,0.575,0.425,1521.708,1490.39,rebef101,mcqum103,44.971,45.979,4.116,9.185,7,5
110743,9/14/1970,1970,0,s,LAD,SDP,1508.214,1441.378,0.628,0.372,1510.958,1438.634,ostec103,nymaj101,46.882,45.08,11.008,12.389,12,4
110747,9/13/1970,1970,0,s,SFG,LAD,1522.347,1506.016,0.558,0.442,1520.149,1508.214,bryar101,vancs101,46.92,47.552,4.116,11.008,3,5
110748,9/13/1970,1970,0,s,SDP,CIN,1439.439,1529.187,0.406,0.594,1441.378,1527.248,kirbc101,simpw101,45.786,50.81,12.389,6.625,5,4
110758,9/12/1970,1970,0,s,SFG,LAD,1519.699,1508.664,0.55,0.45,1522.347,1506.016,pitls101,fosta101,45.996,44.194,4.116,11.008,8,3
110759,9/12/1970,1970,0,s,SDP,CIN,1436.935,1531.691,0.4,0.6,1439.439,1529.187,coomd101,clont101,46.353,46.404,12.389,6.625,4,2
110770,9/11/1970,1970,0,s,SFG,LAD,1518.388,1509.975,0.547,0.453,1519.699,1508.664,marij101,suttd001,53.766,49.005,4.116,11.008,4,3
110771,9/11/1970,1970,0,s,SDP,CIN,1434.944,1533.681,0.394,0.606,1436.935,1531.691,dobsp101,nolag101,48.213,54.313,12.389,6.625,3,2
110784,9/10/1970,1970,0,s,SFG,HOU,1514.281,1495.574,0.561,0.439,1518.388,1491.467,perrg101,blasw101,54.701,43.171,4.116,-0.738,11,0
110785,9/10/1970,1970,0,s,SDP,ATL,1433.161,1495.552,0.445,0.555,1434.944,1493.768,robed101,reedr001,46.158,49.307,12.389,9.185,3,2
110788,9/10/1970,1970,0,s,LAD,CIN,1514.472,1529.184,0.513,0.487,1509.975,1533.681,moelj101,mcglj101,46.353,46.654,11.008,6.625,4,13
110793,9/9/1970,1970,0,s,SDP,ATL,1430.4,1498.313,0.437,0.563,1433.161,1495.552,arlis101,niekp001,45.165,50.761,12.389,9.185,7,4
110796,9/9/1970,1970,0,s,SDP,ATL,1432.441,1496.272,0.443,0.557,1430.4,1498.313,corkm101,mcqum103,44.092,45.321,12.389,9.185,3,6
110799,9/9/1970,1970,0,s,SFG,HOU,1511.966,1497.889,0.555,0.445,1514.281,1495.574,bryar101,dierl101,47.381,52.535,4.116,-0.738,9,5
110802,9/9/1970,1970,0,s,LAD,CIN,1518.114,1525.543,0.524,0.476,1514.472,1529.184,ostec103,wilcm001,48.04,47.022,11.008,6.625,0,6
110808,9/8/1970,1970,0,s,SFG,CIN,1514.409,1523.1,0.522,0.478,1511.966,1525.543,rebef101,merrj102,44.557,47.15,4.116,6.625,2,5
110809,9/8/1970,1970,0,s,SDP,HOU,1433.789,1496.541,0.444,0.556,1432.441,1497.889,kirbc101,wilsd102,46.655,48.182,12.389,-0.738,7,8
110814,9/8/1970,1970,0,s,LAD,ATL,1519.985,1494.4,0.571,0.429,1518.114,1496.272,vancs101,stong102,48.03,49.443,11.008,9.185,2,3
110818,9/7/1970,1970,0,s,SFG,CIN,1512.991,1524.517,0.518,0.482,1514.409,1523.1,carrd104,clont101,46.091,45.891,4.116,6.625,4,3
110819,9/7/1970,1970,0,s,SDP,HOU,1436.51,1493.82,0.452,0.548,1433.789,1496.541,coomd101,billj101,47.475,44.677,12.389,-0.738,4,9
110824,9/7/1970,1970,0,s,LAD,ATL,1517.374,1497.011,0.563,0.437,1519.985,1494.4,fosta101,jarvp101,43.491,52.335,11.008,9.185,6,1
110827,9/7/1970,1970,0,s,SFG,CIN,1510.743,1526.765,0.511,0.489,1512.991,1524.517,marij101,nolag101,53.606,54.584,4.116,6.625,6,3
110828,9/7/1970,1970,0,s,SDP,HOU,1439.293,1491.037,0.46,0.54,1436.51,1493.82,nymaj101,forsk001,45.535,47.4,12.389,-0.738,5,10
110833,9/7/1970,1970,0,s,LAD,ATL,1516.025,1498.361,0.56,0.44,1517.374,1497.011,suttd001,nashj101,48.338,48.39,11.008,9.185,4,3
110913,8/30/1970,1970,0,s,SFG,PIT,1513.638,1523.361,0.521,0.479,1515.046,1521.953,bryar101,cambf101,45.862,47.648,4.116,6.884,2,1
110915,8/30/1970,1970,0,s,SFG,PIT,1511.043,1525.956,0.513,0.487,1513.638,1523.361,rebef101,walkl101,45.087,50.45,4.116,6.884,7,3
110918,8/30/1970,1970,0,s,SDP,CHC,1431.299,1524.848,0.401,0.599,1429.51,1526.637,robed101,handb101,45.128,49.823,12.389,8.192,0,3
110921,8/30/1970,1970,0,s,LAD,STL,1523.857,1507.627,0.558,0.442,1522.039,1509.445,vancs101,carls001,48.604,49.961,11.008,7.108,1,2
110928,8/29/1970,1970,0,s,SFG,PIT,1509.592,1527.407,0.509,0.491,1511.043,1525.956,pitls101,blass101,47.438,51.673,4.116,6.884,10,9
110931,8/29/1970,1970,0,s,LAD,STL,1525.696,1505.788,0.563,0.437,1523.857,1507.627,fosta101,bertf101,43.73,42.252,11.008,7.108,2,3
110947,8/28/1970,1970,0,s,SFG,PIT,1506.917,1530.082,0.501,0.499,1509.592,1527.407,marij101,moosb101,52.044,54.368,4.116,6.884,5,1
110948,8/28/1970,1970,0,s,SDP,CHC,1433.402,1522.745,0.407,0.593,1431.299,1524.848,kirbc101,jenkf101,45.142,58.055,12.389,8.192,4,8
110950,8/28/1970,1970,0,s,LAD,STL,1527.557,1503.927,0.568,0.432,1525.696,1505.788,suttd001,reusj001,46.982,46.156,11.008,7.108,0,1
110955,8/27/1970,1970,0,s,SFG,STL,1509.5,1501.344,0.546,0.454,1506.917,1503.927,perrg101,gibsb101,51.925,61.93,4.116,7.108,1,4
110956,8/27/1970,1970,0,s,SDP,CHC,1435.547,1520.6,0.413,0.587,1433.402,1522.745,wilse102,pappm101,46.433,51.585,12.389,8.192,1,5
110963,8/26/1970,1970,0,s,SFG,STL,1508.174,1502.67,0.542,0.458,1509.5,1501.344,rebef101,briln101,46.026,43.671,4.116,7.108,8,7
110964,8/26/1970,1970,0,s,SDP,PIT,1433.558,1532.071,0.394,0.606,1435.547,1530.082,dobsp101,cambf101,46.538,47.4,12.389,6.884,2,1
110968,8/26/1970,1970,0,s,LAD,CHC,1525.386,1522.77,0.538,0.462,1527.557,1520.6,ostec103,holtk101,49.785,55.042,11.008,8.192,8,5
110977,8/25/1970,1970,0,s,SFG,STL,1506.435,1504.409,0.537,0.463,1508.174,1502.67,pitls101,carls001,46.971,50.009,4.116,7.108,4,2
110978,8/25/1970,1970,0,s,SDP,PIT,1431.545,1534.084,0.389,0.611,1433.558,1532.071,robed101,walkl101,44.558,51.225,12.389,6.884,4,3
110982,8/25/1970,1970,0,s,LAD,CHC,1523.178,1524.979,0.532,0.468,1525.386,1522.77,moelj101,handb101,44.416,50.144,11.008,8.192,4,1
110988,8/24/1970,1970,0,s,LAD,CHC,1525.383,1522.774,0.538,0.462,1523.178,1524.979,vancs101,jenkf101,48.992,57.697,11.008,8.192,2,4
110994,8/23/1970,1970,0,s,SFG,CHC,1504.976,1524.232,0.507,0.493,1506.435,1522.774,marij101,pappm101,51.239,51.534,4.116,8.192,4,3
110995,8/23/1970,1970,0,s,SDP,STL,1432.851,1503.103,0.434,0.566,1431.545,1504.409,kirbc101,reusj001,45.148,47.086,12.389,7.108,7,8
110998,8/23/1970,1970,0,s,LAD,PIT,1530.762,1528.705,0.537,0.463,1525.383,1534.084,fosta101,blass101,45.171,49.961,11.008,6.884,0,11
111004,8/22/1970,1970,0,s,SFG,CHC,1511.261,1517.948,0.525,0.475,1504.976,1524.232,perrg101,holtk101,54.163,53.287,4.116,8.192,0,15
111005,8/22/1970,1970,0,s,SDP,STL,1436.051,1499.903,0.443,0.557,1432.851,1503.103,coomd101,gibsb101,47.306,60.752,12.389,7.108,0,7
111009,8/22/1970,1970,0,s,LAD,PIT,1532.519,1526.948,0.542,0.458,1530.762,1528.705,suttd001,moosb101,45.584,53.926,11.008,6.884,1,2
111018,8/21/1970,1970,0,s,SFG,CHC,1508.696,1520.513,0.518,0.482,1511.261,1517.948,rebef101,handb101,44.599,50.928,4.116,8.192,5,1
111019,8/21/1970,1970,0,s,SDP,STL,1439.055,1496.899,0.451,0.549,1436.051,1499.903,wilse102,briln101,46.999,44.04,12.389,7.108,8,14
111022,8/21/1970,1970,0,s,LAD,PIT,1531.084,1528.383,0.538,0.462,1532.519,1526.948,ostec103,vealb101,48.787,49.823,11.008,6.884,2,1
111143,8/9/1970,1970,0,s,SFG,HOU,1500.714,1487.95,0.553,0.447,1503.343,1485.32,perrg101,wilsd102,55.763,46.843,4.116,-0.738,6,1
111147,8/9/1970,1970,0,s,LAD,CIN,1520.466,1540.878,0.505,0.495,1525.044,1536.3,fosta101,mcglj101,45.139,50.927,11.008,6.625,13,3
111151,8/9/1970,1970,0,s,SFG,HOU,1502.918,1485.746,0.559,0.441,1500.714,1487.95,marij101,cookr101,49.476,44.987,4.116,-0.738,5,7
111155,8/9/1970,1970,0,s,LAD,CIN,1517.682,1543.662,0.497,0.503,1520.466,1540.878,suttd001,merrj102,48.582,46.981,11.008,6.625,7,3
111157,8/9/1970,1970,0,s,SDP,ATL,1438.661,1490.678,0.46,0.54,1440.856,1488.484,dobsp101,jarvp101,46.088,54.096,12.389,9.185,4,2
111163,8/8/1970,1970,0,s,SFG,HOU,1501.64,1487.023,0.555,0.445,1502.918,1485.746,pitls101,blasw101,47.918,37.751,4.116,-0.738,6,5
111168,8/8/1970,1970,0,s,LAD,CIN,1520.839,1540.505,0.506,0.494,1517.682,1543.662,singb101,clont101,58.388,43.167,11.008,6.625,5,10
111172,8/7/1970,1970,0,s,SDP,ATL,1435.178,1494.161,0.45,0.55,1438.661,1490.678,kirbc101,reedr001,45.48,47.733,12.389,9.185,6,1
111174,8/7/1970,1970,0,s,SDP,ATL,1438.244,1491.095,0.459,0.541,1435.178,1494.161,robed101,niekp001,44.981,51.327,12.389,9.185,2,8
111178,8/7/1970,1970,0,s,SFG,HOU,1506.678,1481.985,0.57,0.43,1501.64,1487.023,bryar101,dierl101,46.537,49.479,4.116,-0.738,2,11
111183,8/7/1970,1970,0,s,LAD,CIN,1522.912,1538.431,0.512,0.488,1520.839,1540.505,moelj101,nolag101,46.06,52.777,11.008,6.625,2,4
111195,8/6/1970,1970,0,s,SFG,CIN,1503.135,1541.974,0.479,0.521,1506.678,1538.431,rebef101,washr101,43.085,45.779,4.116,6.625,9,3
111196,8/6/1970,1970,0,s,SDP,HOU,1440.122,1480.107,0.477,0.523,1438.244,1481.985,coomd101,billj101,49.155,50.111,12.389,-0.738,6,8
111198,8/6/1970,1970,0,s,LAD,ATL,1525.848,1488.159,0.588,0.412,1522.912,1491.095,ostec103,nashj101,49.375,47.471,11.008,9.185,1,4
111204,8/5/1970,1970,0,s,SFG,CIN,1501.085,1544.024,0.473,0.527,1503.135,1541.974,perrg101,mcglj101,55.037,51.117,4.116,6.625,5,3
111205,8/5/1970,1970,0,s,SDP,HOU,1441.615,1478.614,0.481,0.519,1440.122,1480.107,wilse102,wilsd102,47.792,46.925,12.389,-0.738,3,4
111208,8/5/1970,1970,0,s,LAD,ATL,1522.115,1491.892,0.577,0.423,1525.848,1488.159,fosta101,stong102,44.161,47.778,11.008,9.185,12,2
111215,8/4/1970,1970,0,s,SDP,CIN,1445.269,1540.37,0.399,0.601,1441.615,1544.024,dobsp101,merrj102,46.237,46.144,12.389,6.625,1,12
111220,8/4/1970,1970,0,s,LAD,SFG,1526.599,1496.602,0.577,0.423,1522.115,1501.085,suttd001,marij101,50.748,49.82,11.008,4.116,4,11
111231,8/3/1970,1970,0,s,SDP,CIN,1440.436,1545.203,0.386,0.614,1445.269,1540.37,kirbc101,clont101,44.91,44.463,12.389,6.625,10,3
111235,8/3/1970,1970,0,s,LAD,SFG,1529.519,1493.682,0.585,0.415,1526.599,1496.602,singb101,pitls101,58.996,46.431,11.008,4.116,2,5
111370,7/22/1970,1970,0,s,SFG,PHI,1500.731,1463.432,0.587,0.413,1497.903,1466.26,perrg101,bunnj101,57.555,49.66,4.116,5.672,2,5
111371,7/22/1970,1970,0,s,SDP,NYM,1433.479,1538.874,0.385,0.615,1435.509,1536.844,wilse102,seavt001,48.09,64.155,12.389,7.922,5,4
111375,7/22/1970,1970,0,s,LAD,WSN,1530.474,1452.667,0.642,0.358,1531.759,1451.381,ostec103,mcgid101,53.426,46.849,11.008,-0.064,12,10
111381,7/21/1970,1970,0,s,SFG,PHI,1503.607,1460.556,0.595,0.405,1500.731,1463.432,marij101,wiser101,49.156,51.603,4.116,5.672,6,9
111382,7/21/1970,1970,0,s,SDP,NYM,1435.198,1537.155,0.39,0.61,1433.479,1538.874,kirbc101,mcanj101,44.151,48.586,12.389,7.922,0,3
111385,7/21/1970,1970,0,s,LAD,WSN,1533.831,1449.309,0.651,0.349,1530.474,1452.667,suttd001,mortc102,53.145,47.088,11.008,-0.064,2,5
111396,7/20/1970,1970,0,s,SFG,NYM,1501.172,1539.59,0.479,0.521,1503.607,1537.155,rebef101,folkr101,44.673,47.4,4.116,7.922,7,4
111397,7/20/1970,1970,0,s,SDP,WSN,1433.248,1451.259,0.509,0.491,1435.198,1449.309,dobsp101,marsm101,44.92,42.572,12.389,-0.064,3,1
111400,7/20/1970,1970,0,s,LAD,PHI,1531.753,1462.634,0.631,0.369,1533.831,1460.556,singb101,frymw101,55.671,47.77,11.008,5.672,5,0
111405,7/19/1970,1970,0,s,SFG,NYM,1502.594,1538.168,0.483,0.517,1501.172,1539.59,pitls101,koosj001,47.578,52.512,4.116,7.922,6,7
111406,7/19/1970,1970,0,s,SDP,WSN,1434.867,1449.641,0.513,0.487,1433.248,1451.259,robed101,stonb101,45.801,45.167,12.389,-0.064,5,6
111408,7/19/1970,1970,0,s,LAD,PHI,1534.49,1459.898,0.638,0.362,1531.753,1462.634,moelj101,jackg101,45.026,45.871,11.008,5.672,2,4
111411,7/19/1970,1970,0,s,SFG,NYM,1500.567,1540.195,0.478,0.522,1502.594,1538.168,rober101,ryann001,41.91,52.296,4.116,7.922,5,3
111412,7/19/1970,1970,0,s,SDP,WSN,1433.335,1451.172,0.509,0.491,1434.867,1449.641,coomd101,renks101,48.244,48.037,12.389,-0.064,6,5
111414,7/19/1970,1970,0,s,LAD,PHI,1538.821,1455.566,0.65,0.35,1534.49,1459.898,fosta101,shorc102,45.741,48.469,11.008,5.672,4,9
